192.187.110.98 - - [Fri, 14 Aug 2015 11:47:10 GMT] "GET http://testp4.pospr.waw.pl/testproxy.php HTTP/1.1" 404 52 "-" "Mozilla/5.0 (Windows NT 5.1; rv:32.0) Gecko/20100101 Firefox/31.0"
81.171.56.229 - - [Fri, 14 Aug 2015 18:19:26 GMT] "GET /themes/img/img-2.png HTTP/1.1" 200 5195 "http://www.handsfreeleveler.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0"
81.171.56.229 - - [Fri, 14 Aug 2015 18:19:26 GMT] "GET /themes/img/1.png HTTP/1.1" 200 168332 "http://www.handsfreeleveler.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0"
81.171.56.229 - - [Fri, 14 Aug 2015 18:19:26 GMT] "GET /themes/img/img-3.png HTTP/1.1" 200 2120 "http://www.handsfreeleveler.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0"
81.171.56.229 - - [Fri, 14 Aug 2015 18:19:26 GMT] "GET /themes/img/logic.png HTTP/1.1" 200 13002 "http://www.handsfreeleveler.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0"
81.171.56.229 - - [Fri, 14 Aug 2015 18:19:26 GMT] "GET /themes/img/3.png HTTP/1.1" 200 127407 "http://www.handsfreeleveler.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0"
81.171.56.229 - - [Fri, 14 Aug 2015 18:19:26 GMT] "GET /themes/img/glyphicons-halflings.png HTTP/1.1" 200 12799 "http://www.handsfreeleveler.com/themes/css/bootstrap.min.css" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0"
81.171.56.229 - - [Fri, 14 Aug 2015 18:19:26 GMT] "GET /themes/img/any.png HTTP/1.1" 200 247966 "http://www.handsfreeleveler.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0"
81.171.56.229 - - [Fri, 14 Aug 2015 18:19:27 GMT] "GET /favicon.ico HTTP/1.1" 404 24 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0"
81.171.56.229 - - [Fri, 14 Aug 2015 18:19:27 GMT] "GET /favicon.ico HTTP/1.1" 404 24 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0"
81.171.56.229 - - [Fri, 14 Aug 2015 18:19:34 GMT] "GET /client HTTP/1.1" 200 - "http://www.handsfreeleveler.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0"
74.75.140.116 - - [Fri, 14 Aug 2015 18:24:09 GMT] "GET /itemtables HTTP/1.1" 200 80628 "http://forum.botoflegends.com/topic/75790-item-table-generator-everything-you-need/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36"
74.75.140.116 - - [Fri, 14 Aug 2015 18:24:10 GMT] "GET /favicon.ico HTTP/1.1" 404 24 "http://handsfreeleveler.com/itemtables" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36"
78.185.254.101 - - [Fri, 14 Aug 2015 18:49:22 GMT] "GET /itemtables HTTP/1.1" 200 80628 "http://forum.botoflegends.com/topic/75790-item-table-generator-everything-you-need/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36"
78.185.254.101 - - [Fri, 14 Aug 2015 18:49:22 GMT] "GET /favicon.ico HTTP/1.1" 404 24 "http://handsfreeleveler.com/itemtables" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36"
182.118.45.224 - - [Fri, 14 Aug 2015 18:52:26 GMT] "GET / HTTP/1.1" 200 10340 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2251.0 Safari/537.36"
218.246.34.99 - - [Fri, 14 Aug 2015 19:44:19 GMT] "POST /toindex.action HTTP/1.1" 404 28 "-" "Mozilla/5.0"
77.182.12.24 - - [Fri, 14 Aug 2015 20:25:52 GMT] "GET /itemtables HTTP/1.1" 200 80628 "http://forum.botoflegends.com/topic/75790-item-table-generator-everything-you-need/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36"
77.182.12.24 - - [Fri, 14 Aug 2015 20:25:55 GMT] "GET /favicon.ico HTTP/1.1" 404 24 "http://handsfreeleveler.com/itemtables" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36"
91.196.50.33 - - [Fri, 14 Aug 2015 21:01:59 GMT] "GET http://testp1.piwo.pila.pl/testproxy.php HTTP/1.1" 404 52 "-" "Mozilla/5.0 (Windows NT 5.1; rv:32.0) Gecko/20100101 Firefox/31.0"
195.155.169.249 - - [Fri, 14 Aug 2015 21:39:31 GMT] "GET /itemtables HTTP/1.1" 200 80628 "http://forum.botoflegends.com/topic/75790-item-table-generator-everything-you-need/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36"
195.155.169.249 - - [Fri, 14 Aug 2015 21:39:37 GMT] "GET /favicon.ico HTTP/1.1" 404 24 "http://handsfreeleveler.com/itemtables" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36"
- - - [Fri, 14 Aug 2015 22:06:10 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
207.102.138.149 - - [Fri, 14 Aug 2015 23:57:59 GMT] "GET / HTTP/1.1" 200 10340 "-" "Mozilla/5.0 (Windows; U; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727)"
94.153.10.71 - - [Sat, 15 Aug 2015 01:43:46 GMT] "GET / HTTP/1.1" 200 10340 "http://utrolive.ru/" "Opera/9.00 (Windows NT 5.1; U; ru)"
94.153.10.71 - - [Sat, 15 Aug 2015 01:43:46 GMT] "GET / HTTP/1.1" 200 10340 "http://link.ac/" "Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0; .NET CLR 1.0.2914)"
94.153.10.71 - - [Sat, 15 Aug 2015 01:43:47 GMT] "GET / HTTP/1.1" 200 10340 "http://link.ac/" "Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0; .NET CLR 1.0.2914)"
94.153.10.71 - - [Sat, 15 Aug 2015 01:43:48 GMT] "GET / HTTP/1.1" 200 10340 "http://link.ac/" "Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0; .NET CLR 1.0.2914)"
141.8.143.215 - - [Sat, 15 Aug 2015 01:55:02 GMT] "GET /robots.txt HTTP/1.1" 404 23 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
46.118.115.56 - - [Sat, 15 Aug 2015 02:03:53 GMT] "GET / HTTP/1.1" 200 10340 "http://poisk-zakona.ru/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)"
199.21.99.196 - - [Sat, 15 Aug 2015 03:01:49 GMT] "GET /client HTTP/1.1" 200 - "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
176.8.90.218 - - [Sat, 15 Aug 2015 04:47:04 GMT] "GET / HTTP/1.1" 200 10340 "http://slonechka.ru/" "Opera/9.0 (Windows NT 5.1; U; en)"
176.8.90.218 - - [Sat, 15 Aug 2015 04:47:04 GMT] "GET / HTTP/1.1" 200 10340 "http://vukuhd.com/" "Mozilla/4.0 (compatible; MSIE 6.0; America Online Browser 1.1; rev1.2; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
176.8.90.218 - - [Sat, 15 Aug 2015 04:47:05 GMT] "GET / HTTP/1.1" 200 10340 "http://slonechka.ru/" "Opera/9.0 (Windows NT 5.1; U; en)"
176.8.90.218 - - [Sat, 15 Aug 2015 04:47:05 GMT] "GET / HTTP/1.1" 200 10340 "http://vukuhd.com/" "Mozilla/4.0 (compatible; MSIE 6.0; America Online Browser 1.1; rev1.2; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
66.249.75.91 - - [Sat, 15 Aug 2015 05:04:46 GMT] "GET /robots.txt HTTP/1.1" 404 23 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.83 - - [Sat, 15 Aug 2015 05:04:46 GMT] "GET / HTTP/1.1" 200 10340 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
46.118.115.56 - - [Sat, 15 Aug 2015 06:07:06 GMT] "GET / HTTP/1.1" 200 10340 "http://pornogig.com/" "Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0)"
46.118.115.56 - - [Sat, 15 Aug 2015 06:07:08 GMT] "GET / HTTP/1.1" 200 10340 "http://pornogig.com/" "Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0)"
91.196.50.33 - - [Sat, 15 Aug 2015 07:16:28 GMT] "GET http://testp2.czar.bielawa.pl/testproxy.php HTTP/1.1" 404 55 "-" "Mozilla/5.0 (Windows NT 5.1; rv:32.0) Gecko/20100101 Firefox/31.0"
91.2.15.9 - - [Sat, 15 Aug 2015 09:37:32 GMT] "GET / HTTP/1.1" 200 10340 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
91.2.15.9 - - [Sat, 15 Aug 2015 09:37:35 GMT] "GET /themes/css/style.css HTTP/1.1" 200 7203 "http://handsfreeleveler.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
91.2.15.9 - - [Sat, 15 Aug 2015 09:37:35 GMT] "GET /themes/css/bootstrap.min.css HTTP/1.1" 200 110196 "http://handsfreeleveler.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
91.2.15.9 - - [Sat, 15 Aug 2015 09:37:35 GMT] "GET /themes/js/jquery.scrollTo-1.4.3.1-min.js HTTP/1.1" 200 4041 "http://handsfreeleveler.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
91.2.15.9 - - [Sat, 15 Aug 2015 09:37:35 GMT] "GET /themes/js/bootstrap.min.js HTTP/1.1" 200 25526 "http://handsfreeleveler.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
91.2.15.9 - - [Sat, 15 Aug 2015 09:37:35 GMT] "GET /themes/css/bootstrap-responsive.min.css HTTP/1.1" 200 17889 "http://handsfreeleveler.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
91.2.15.9 - - [Sat, 15 Aug 2015 09:37:35 GMT] "GET /themes/js/jquery.easing-1.3.min.js HTTP/1.1" 200 3436 "http://handsfreeleveler.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
91.2.15.9 - - [Sat, 15 Aug 2015 09:37:35 GMT] "GET /themes/js/jquery-1.9.1.min.js HTTP/1.1" 200 92629 "http://handsfreeleveler.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
91.2.15.9 - - [Sat, 15 Aug 2015 09:37:35 GMT] "GET /themes/js/default.js HTTP/1.1" 200 975 "http://handsfreeleveler.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
91.2.15.9 - - [Sat, 15 Aug 2015 09:37:35 GMT] "GET /themes/img/logo1.png HTTP/1.1" 200 1597 "http://handsfreeleveler.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
91.2.15.9 - - [Sat, 15 Aug 2015 09:37:35 GMT] "GET /themes/img/2.png HTTP/1.1" 200 46631 "http://handsfreeleveler.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
91.2.15.9 - - [Sat, 15 Aug 2015 09:37:35 GMT] "GET /themes/img/1.png HTTP/1.1" 200 168332 "http://handsfreeleveler.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
